Date,3MINDIA.NS,ACC.NS,AIAENG.NS,APLAPOLLO.NS,AUBANK.NS,AARTIIND.NS,AAVAS.NS,ABBOTINDIA.NS,ADANIGAS.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,ADANITRANS.NS,ABCAPITAL.NS,ABFRL.NS,ADVENZYMES.NS,AEGISCHEM.NS,AFFLE.NS,AJANTPHARM.NS,AKZOINDIA.NS,APLLTD.NS,ALKEM.NS,ALLCARGO.NS,AMARAJABAT.NS,AMBER.NS,AMBUJACEM.NS,APOLLOHOSP.NS,APOLLOTYRE.NS,ARVINDFASN.NS,ASAHIINDIA.NS,ASHOKLEY.NS,ASHOKA.NS,ASIANPAINT.NS,ASTERDM.NS,ASTRAZEN.NS,ASTRAL.NS,ATUL.NS,AUROPHARMA.NS,AVANTIFEED.NS,DMART.NS,AXISBANK.NS,BASF.NS,BEML.NS,BSE.NS,BAJAJ-AUTO.NS,BAJAJCON.NS,BAJAJELEC.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BALKRISIND.NS,BALMLAWRIE.NS,BALRAMCHIN.NS,BANDHANBNK.NS,BANKBARODA.NS,BANKINDIA.NS,MAHABANK.NS,BATAINDIA.NS,BAYERCROP.NS,BERGEPAINT.NS,BDL.NS,BEL.NS,BHARATFORG.NS,BHEL.NS,BPCL.NS,BHARTIARTL.NS,INFRATEL.NS,BIOCON.NS,BIRLACORPN.NS,BSOFT.NS,BLISSGVS.NS,BLUEDART.NS,BLUESTARCO.NS,BBTC.NS,BOMDYEING.NS,BOSCHLTD.NS,BRIGADE.NS,BRITANNIA.NS,CARERATING.NS,CCL.NS,CESC.NS,CRISIL.NS,CADILAHC.NS,CANFINHOME.NS,CANBK.NS,CAPLIPOINT.NS,CGCL.NS,CARBORUNIV.NS,CASTROLIND.NS,CEATLTD.NS,CENTRALBK.NS,CDSL.NS,CENTURYPLY.NS,CERA.NS,CHALET.NS,CHAMBLFERT.NS,CHENNPETRO.NS,CHOLAHLDNG.NS,CHOLAFIN.NS,CIPLA.NS,CUB.NS,COALINDIA.NS,COCHINSHIP.NS,COLPAL.NS,CONCOR.NS,COROMANDEL.NS,CREDITACC.NS,CROMPTON.NS,CUMMINSIND.NS,CYIENT.NS,DBCORP.NS,DCBBANK.NS,DCMSHRIRAM.NS,DLF.NS,DABUR.NS,DALBHARAT.NS,DEEPAKNTR.NS,DELTACORP.NS,DHFL.NS,DBL.NS,DISHTV.NS,DCAL.NS,DIVISLAB.NS,DIXON.NS,LALPATHLAB.NS,DRREDDY.NS,EIDPARRY.NS,EIHOTEL.NS,EDELWEISS.NS,EICHERMOT.NS,ELGIEQUIP.NS,EMAMILTD.NS,ENDURANCE.NS,ENGINERSIN.NS,EQUITAS.NS,ERIS.NS,ESCORTS.NS,ESSELPACK.NS,EXIDEIND.NS,FDC.NS,FEDERALBNK.NS,FMGOETZE.NS,FINEORG.NS,FINCABLES.NS,FINPIPE.NS,FSL.NS,FORTIS.NS,FCONSUMER.NS,FLFL.NS,FRETAIL.NS,GAIL.NS,GEPIL.NS,GET&D.NS,GHCL.NS,GMRINFRA.NS,GALAXYSURF.NS,GARFIBRES.NS,GAYAPROJ.NS,GICRE.NS,GILLETTE.NS,GLAXO.NS,GLENMARK.NS,GODFRYPHLP.NS,GODREJAGRO.NS,GODREJCP.NS,GODREJIND.NS,GODREJPROP.NS,GRANULES.NS,GRAPHITE.NS,GRASIM.NS,GESHIP.NS,GREAVESCOT.NS,GRINDWELL.NS,GUJALKALI.NS,GUJGASLTD.NS,GMDCLTD.NS,GNFC.NS,GPPL.NS,GSFC.NS,GSPL.NS,GULFOILLUB.NS,HEG.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HFCL.NS,HATSUN.NS,HAVELLS.NS,HEIDELBERG.NS,HERITGFOOD.NS,HEROMOTOCO.NS,HEXAWARE.NS,HSCL.NS,HIMATSEIDE.NS,HINDALCO.NS,HAL.NS,HINDCOPPER.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,HONAUT.NS,HUDCO.NS,HDFC.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,ISEC.NS,ICRA.NS,IDBI.NS,IDFCFIRSTB.NS,IDFC.NS,IFBIND.NS,IFCI.NS,IIFL.NS,IRB.NS,IRCON.NS,ITC.NS,ITDCEM.NS,ITI.NS,INDIACEM.NS,ITDC.NS,IBULHSGFIN.NS,IBULISL.NS,IBREALEST.NS,IBVENTURES.NS,INDIAMART.NS,INDIANB.NS,IEX.NS,INDHOTEL.NS,IOC.NS,IOB.NS,INDOSTAR.NS,IGL.NS,INDUSINDBK.NS,INFIBEAM.NS,NAUKRI.NS,INFY.NS,INOXLEISUR.NS,INTELLECT.NS,INDIGO.NS,IPCALAB.NS,JBCHEPHARM.NS,JKCEMENT.NS,JKLAKSHMI.NS,JKPAPER.NS,JKTYRE.NS,JMFINANCIL.NS,JSWENERGY.NS,JSWSTEEL.NS,JAGRAN.NS,JAICORPLTD.NS,JISLJALEQS.NS,J&KBANK.NS,JAMNAAUTO.NS,JINDALSAW.NS,JSLHISAR.NS,JSL.NS,JINDALSTEL.NS,JCHAC.NS,JUBLFOOD.NS,JUBILANT.NS,JUSTDIAL.NS,JYOTHYLAB.NS,KPRMILL.NS,KEI.NS,KNRCON.NS,KPITTECH.NS,KRBL.NS,KAJARIACER.NS,KALPATPOWR.NS,KANSAINER.NS,KTKBANK.NS,KARURVYSYA.NS,KSCL.NS,KEC.NS,KENNAMET.NS,KIRLOSENG.NS,KOLTEPATIL.NS,KOTAKBANK.NS,L&TFH.NS,LTTS.NS,LICHSGFIN.NS,LAXMIMACH.NS,LAKSHVILAS.NS,LTI.NS,LT.NS,LAURUSLABS.NS,LEMONTREE.NS,LINDEINDIA.NS,LUPIN.NS,LUXIND.NS,MASFIN.NS,MMTC.NS,MOIL.NS,MRF.NS,MAGMA.NS,MGL.NS,MAHSCOOTER.NS,MAHSEAMLES.NS,M&MFIN.NS,M&M.NS,MAHINDCIE.NS,MHRIL.NS,MAHLOG.NS,MANAPPURAM.NS,MRPL.NS,MARICO.NS,MARUTI.NS,MFSL.NS,METROPOLIS.NS,MINDTREE.NS,MINDACORP.NS,MINDAIND.NS,MIDHANI.NS,MOTHERSUMI.NS,MOTILALOFS.NS,MPHASIS.NS,MCX.NS,MUTHOOTFIN.NS,NATCOPHARM.NS,NBCC.NS,NCC.NS,NESCO.NS,NHPC.NS,NIITTECH.NS,NLCINDIA.NS,NMDC.NS,NTPC.NS,NH.NS,NATIONALUM.NS,NFL.NS,NBVENTURES.NS,NAVINFLUOR.NS,NESTLEIND.NS,NETWORK18.NS,NILKAMAL.NS,NAM-INDIA.NS,OBEROIRLTY.NS,ONGC.NS,OIL.NS,OMAXE.NS,OFSS.NS,ORIENTCEM.NS,ORIENTELEC.NS,ORIENTREF.NS,PCJEWELLER.NS,PIIND.NS,PNBHOUSING.NS,PNCINFRA.NS,PTC.NS,PVR.NS,PAGEIND.NS,PARAGMILK.NS,PERSISTENT.NS,PETRONET.NS,PFIZER.NS,PHILIPCARB.NS,PHOENIXLTD.NS,PIDILITIND.NS,PEL.NS,POLYCAB.NS,PFC.NS,POWERGRID.NS,PRAJIND.NS,PRESTIGE.NS,PRSMJOHNSN.NS,PGHL.NS,PGHH.NS,PNB.NS,QUESS.NS,RBLBANK.NS,RECLTD.NS,RITES.NS,RADICO.NS,RVNL.NS,RAIN.NS,RAJESHEXPO.NS,RALLIS.NS,RCF.NS,RATNAMANI.NS,RAYMOND.NS,REDINGTON.NS,RELAXO.NS,RELCAPITAL.NS,RELIANCE.NS,RELINFRA.NS,RPOWER.NS,REPCOHOME.NS,RESPONIND.NS,SHK.NS,SBILIFE.NS,SJVN.NS,SKFINDIA.NS,SRF.NS,SADBHAV.NS,SANOFI.NS,SCHAEFFLER.NS,SIS.NS,SFL.NS,SHILPAMED.NS,SHOPERSTOP.NS,SHREECEM.NS,RENUKA.NS,SHRIRAMCIT.NS,SRTRANSFIN.NS,SIEMENS.NS,SOBHA.NS,SOLARINDS.NS,SONATSOFTW.NS,SOUTHBANK.NS,SPANDANA.NS,SPICEJET.NS,STARCEMENT.NS,SBIN.NS,SAIL.NS,SWSOLAR.NS,STRTECH.NS,STAR.NS,SUDARSCHEM.NS,SPARC.NS,SUNPHARMA.NS,SUNTV.NS,SUNCLAYLTD.NS,SUNDARMFIN.NS,SUNDRMFAST.NS,SUNTECK.NS,SUPRAJIT.NS,SUPREMEIND.NS,SUZLON.NS,SWANENERGY.NS,SYMPHONY.NS,SYNGENE.NS,TCIEXP.NS,TCNSBRANDS.NS,TTKPRESTIG.NS,TVTODAY.NS,TV18BRDCST.NS,TVSMOTOR.NS,TAKE.NS,TASTYBITE.NS,TCS.NS,TATACONSUM.NS,TATAELXSI.NS,TATAINVEST.NS,TATAMTRDVR.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTLBSL.NS,TATASTEEL.NS,TEAMLEASE.NS,TECHM.NS,TECHNOE.NS,NIACL.NS,RAMCOCEM.NS,THERMAX.NS,THYROCARE.NS,TIMETECHNO.NS,TIMKEN.NS,TITAN.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TRIDENT.NS,TRITURBINE.NS,TIINDIA.NS,UCOBANK.NS,UFLEX.NS,UPL.NS,UJJIVAN.NS,ULTRACEMCO.NS,UNIONBANK.NS,UBL.NS,MCDOWELL-N.NS,VGUARD.NS,VMART.NS,VIPIND.NS,VRLLOG.NS,VSTIND.NS,WABAG.NS,VAIBHAVGBL.NS,VAKRANGEE.NS,VTL.NS,VARROC.NS,VBL.NS,VEDL.NS,VENKEYS.NS,VINATIORGA.NS,IDEA.NS,VOLTAS.NS,WABCOINDIA.NS,WELCORP.NS,WELSPUNIND.NS,WESTLIFE.NS,WHIRLPOOL.NS,WIPRO.NS,WOCKPHARMA.NS,ZEEL.NS,ZENSARTECH.NS,ZYDUSWELL.NS,ECLERX.NS,ret
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,0.0,0.0,0.0,-0.022376628913230223,0.0,-0.014854917715152682,0.0,0.0,0.0,0.0,0.0,0.0,0.002991726928928129,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005817348214581353,-0.009668400619972428,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.003614598594391172,0.0,0.0,0.003330209330503875,-0.002122335351215643,0.0,0.0,0.0,0.0,0.0,-0.03927840806661331,0.0,0.0,-0.005687079614172474,0.0,0.0,0.0,0.00920313473986245,0.0,0.0,0.03014349724105747,0.0,0.0,0.0,-0.03514372207455674,0.0,0.0,0.0,-0.01384941521463312,-0.01003345321099991,0.0,0.0,0.0,0.0,0.027814528752982515,0.0,0.0,0.0,-0.03652267390589892,0.0,0.0,0.0,0.0,0.0,0.0,0.006111910678434862,0.0,0.0011111231224152363,0.0,0.007999999370432054,0.0,0.0,0.0,-0.0022207899403144937,0.030564246959115415,0.008160470879641668,0.0,0.0,-0.008053670793571777,-0.0021659267002176463,0.0,0.0,,-0.019056772113905995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008844466845399079,0.0,0.0,-0.0001454680603399927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010430188451025946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002010844236128184,0.0,0.0,0.0,0.0,0.0,-0.03249102640422141,0.0,0.0,-0.029535891127963287,-0.0031974542826365138,0.0,0.0,0.0,0.0,0.001779359430605032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006062026122586328,0.0,0.0,2.3197049274559234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010824126802225331,0.0,0.0,0.0,-0.006876033734031117,0.0,0.0,0.0,-0.002613813296791112,0.0,0.0,0.0,0.0,-0.031809203039256606,0.002629231970922019,0.0,0.0,0.0,0.0,0.00038345962239927367,0.0,0.01987639600437019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008876219008768782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037026252210842214,-0.008281463464740124,0.0,0.0,-0.014977419230740474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022269209757922237,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038134352541495664,0.0,0.0,0.0,0.00014945095828067245,0.0038500820925519985,0.0,0.0,0.0,0.005298580401164266,-0.0038506809504127437,0.0006363993058426942,0.0,-0.004789249742504165,0.0,-0.00993611968425634,0.0,-0.008242975130507202,0.0,0.0,-0.003860945098403512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243119392309657,,-0.015965701497966056,0.011527982118146207,0.0,0.0,0.0,-0.0032696635212071667,0.0,0.0,,-0.010002418528855306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002653580846855741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01300814330409783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01394650869914682,0.0,0.0,,0.0,-0.0006671070868793372,0.007162467023994035,0.0,0.0,0.009607580309938468,0.0,0.0,0.0,-0.003721265534887497,0.0034483010141270753,-0.007812501358314128,0.001916522673718779,0.0,-0.01790526528123737,0.0,-0.029958668769800245,0.0,-0.010599656833744642,0.0,0.0,-0.006666690496606731,0.005214386958820594,0.015568070357186103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034014767397039236,0.0,0.0,0.0,0.0,-0.005301487016360351,0.0,0.0,0.0,-0.0010197376045625317,0.0,0.0,0.0,0.0,0.0,0.0014443455706940611,0.0,,0.0,0.0,0.0787505787946674,0.0,0.0,0.0,0.0,0.0,0.013518235944381285,0.0,0.0,0.0,0.0,,0.0,0.003668402079078037,0.0,0.0,0.0,0.0,0.0,0.010690789473684292,0.0,0.0,0.0,0.0,0.0,0.0,-0.004651181192492415,-0.002742264862034327,-0.0058251916709444185,-0.0037226104383996095,-0.00803148554071631,0.0,0.0,-0.01055965833320971,0.0,0.0,0.0,0.0,0.0,0.0,-0.005998871506397996,0.0,0.0,-0.03600460693899166,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0031788316614551615,-0.03835042194738858,-0.008976230523120798,0.0,0.0,0.0234022127351603,0.0,-0.0002858359116327813,-0.021021156749590264,0.0,0.0,0.0,0.0,0.0,0.0014067575541909516,0.0,0.0017998710518922767,0.0,0.0,0.0,-0.007002447684334778,0.0,-0.012140640965599414,0.0,0.0,0.0005000262673868772,0.0,0.0,0.0,0.0,0.0,0.00893936626877867,0.0,0.0,-0.024080104970062632,0.0,-0.004511475224453831,0.008262159689015114,-0.020221445885436173,0.0,-0.0010191721055442526,0.01563780073943244,0.0,0.0,0.0,-0.039501935156440515,0.017988703415378504,0.0,0.0,-0.013019203836424964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04854368310974344,-0.00036099753857155026,0.0,0.0,0.0,-0.015267012215403275,0.0,0.0,0.0,0.0,0.0,-0.0024450113519780547,,0.0,0.0,0.0,0.0,0.0,0.0,-0.012814085206380166,-0.0008962460422604464
